FactID,FechaID,ClienteID,SegmentoID,CiudadID,ComercialID,ProyectoID,Ventas,Costos,Gastos,Utilidad,RentabilidadPorcentaje,MateriaPrima,ManoObra,CostosIndirectos
13626,739,8,7,5,3,65,1090676.0,375729.55,83136.08,631810.37,57.93,241904.13,43246.22,90579.2
13627,806,4,3,3,3,13,49162.55,37345.53,1248.81,10568.21,21.5,24811.12,7299.06,5235.35
13628,1012,4,2,1,5,55,1932704.39,1091111.57,337205.35,504387.47,26.1,610259.72,224101.29,256750.57
13629,1209,10,8,8,1,25,1219931.1,674787.31,44925.31,500218.48,41.0,509695.51,158483.66,6608.14
13630,708,10,4,3,2,4,79543.94,37803.96,19185.06,22554.92,28.36,29472.33,5052.45,3279.18
13631,670,4,7,2,5,56,914487.05,157999.33,72969.55,683518.17,74.74,93494.85,30119.88,34384.6
13632,885,4,1,6,1,19,42175.28,15607.97,1651.27,24916.04,59.08,9016.54,2575.14,4016.3
13633,970,1,3,5,5,15,28121.01,21592.6,3854.43,2673.98,9.51,12588.98,3399.02,5604.61
13634,1017,2,5,2,2,42,456883.51,256470.58,53028.3,147384.63,32.26,180051.64,29752.39,46666.55
13635,1174,7,1,5,2,81,25418.94,19451.65,5754.22,213.07,0.84,13657.61,2336.82,3457.21
13636,1113,4,8,5,3,49,794591.36,651561.3,162165.19,-19135.13,-2.41,485427.87,146958.52,19174.91
13637,67,6,1,7,5,27,620005.82,335971.58,141912.59,142121.65,22.92,242880.6,71381.53,21709.45
13638,212,10,8,1,4,26,365863.4,264598.72,75041.77,26222.91,7.17,172896.38,41634.92,50067.42
13639,615,9,2,7,3,2,137506.22,122868.35,15324.64,-686.77,-0.5,84896.71,27556.05,10415.58
13640,952,5,5,9,1,68,1559734.03,1051755.5,335259.51,172719.02,11.07,744964.18,117917.49,188873.83
13641,419,7,1,7,3,2,1284797.42,553196.33,68645.24,662955.85,51.6,369496.09,107163.03,76537.22
13642,160,2,2,2,1,4,782606.22,553245.84,51757.94,177602.44,22.69,364810.16,127371.8,61063.88
13643,1169,5,7,1,1,33,581413.6,126600.37,127909.23,326904.0,56.23,88414.21,28590.12,9596.05
13644,62,4,8,4,4,56,939194.93,384693.85,161048.82,393452.26,41.89,260906.73,59980.47,63806.65
13645,1172,1,7,5,2,89,426060.67,165751.76,9354.29,250954.62,58.9,115712.42,35103.75,14935.59
13646,1328,4,3,4,3,66,238017.71,202269.11,61947.97,-26199.37,-11.01,139759.18,33196.45,29313.48
13647,745,4,4,3,4,57,246349.04,118205.65,48321.59,79821.8,32.4,84566.12,26716.93,6922.6
13648,596,8,2,5,5,36,48095.93,39433.05,14365.02,-5702.14,-11.86,27518.15,7082.74,4832.16
13649,1437,8,4,4,4,69,896939.17,725095.27,241881.27,-70037.37,-7.81,485480.85,155698.66,83915.76
13650,1406,5,7,6,2,93,100683.62,27514.01,29095.94,44073.67,43.77,19447.27,3075.67,4991.07
13651,1188,8,6,8,2,18,8605.86,5639.13,1608.41,1358.32,15.78,3684.5,1063.0,891.63
13652,565,3,8,2,1,51,1229040.5,335953.8,34176.04,858910.66,69.88,203448.37,61325.89,71179.54
13653,1072,1,7,9,5,48,235614.87,43382.31,30232.43,162000.13,68.76,23874.42,8307.56,11200.33
13654,345,10,8,5,5,17,1293796.48,696129.91,94613.08,503053.49,38.88,472527.24,142251.53,81351.14
13655,259,9,3,5,3,20,1448392.99,1219730.44,55006.85,173655.7,11.99,836552.98,289949.86,93227.6
13656,162,9,5,1,3,40,746858.02,401812.08,118816.52,226229.42,30.29,310830.28,87535.69,3446.11
13657,317,1,3,4,3,56,1346686.81,492262.34,751036.52,103387.95,7.68,311670.99,65444.16,115147.19
13658,351,1,1,7,2,27,48829.55,22158.88,8853.98,17816.69,36.49,14196.1,4961.03,3001.75
13659,226,1,1,7,2,80,903170.03,625226.87,193452.47,84490.69,9.35,372894.0,73971.81,178361.06
13660,38,9,6,8,2,18,120486.7,59513.03,9792.68,51180.99,42.48,33697.64,11505.64,14309.75
13661,762,3,2,1,4,44,122952.65,104239.98,31921.71,-13209.04,-10.74,75860.13,24226.73,4153.12
13662,24,4,3,6,2,84,314468.4,210619.98,71723.31,32125.11,10.22,127936.19,24256.75,58427.05
13663,231,5,3,5,4,13,456150.27,367185.45,43886.23,45078.59,9.88,253375.63,83517.76,30292.06
13664,300,3,1,4,4,72,201971.45,85619.35,51986.07,64366.03,31.87,60634.58,18818.54,6166.23
13665,1240,9,6,3,1,5,1790126.08,488047.77,253811.24,1048267.07,58.56,321323.06,85684.75,81039.96
13666,1295,8,6,7,3,13,46220.5,40081.97,3487.76,2650.77,5.74,30124.04,5865.38,4092.54
13667,1045,9,3,1,1,92,664595.75,271302.37,165380.92,227912.46,34.29,176908.9,43629.69,50763.78
13668,9,4,7,8,5,21,148479.33,25813.09,12397.62,110268.62,74.27,15888.71,6331.92,3592.47
13669,1296,7,5,8,3,3,743975.93,614814.07,212566.19,-83404.33,-11.21,464850.82,80082.38,69880.87
13670,199,6,8,1,3,72,2315915.08,1696707.3,47281.04,571926.74,24.7,1269408.17,317183.55,110115.58
13671,1029,4,1,4,4,77,1860263.38,1293507.08,122092.67,444663.63,23.9,760231.87,145501.58,387773.63
13672,766,9,3,4,2,94,201787.92,137609.46,112151.88,-47973.42,-23.77,76506.87,18258.57,42844.02
13673,1229,6,5,9,2,63,629379.84,354516.83,25672.88,249190.13,39.59,202321.58,76042.96,76152.29
13674,1022,3,4,2,2,74,73409.37,51036.93,34702.6,-12330.16,-16.8,31433.95,7420.25,12182.73
13675,241,5,8,6,2,54,250249.58,133101.94,23027.62,94120.02,37.61,100110.64,32991.3,0.0
13676,1222,5,8,8,5,87,365637.17,196972.85,86542.29,82122.03,22.46,133637.95,34494.39,28840.51
13677,1155,6,1,3,3,37,381295.66,176211.44,60057.69,145026.53,38.04,112044.08,31274.16,32893.2
13678,1425,7,4,5,3,87,163758.87,94493.53,22630.21,46635.13,28.48,71286.36,9964.08,13243.09
13679,45,4,2,8,5,61,492065.22,282494.38,129148.91,80421.93,16.34,184813.86,68781.45,28899.07
13680,1252,6,7,1,4,68,1892130.1,477935.73,204625.78,1209568.59,63.93,297517.33,60284.43,120133.97
13681,972,6,4,3,4,12,288052.8,195197.25,24926.21,67929.34,23.58,149614.88,35282.12,10300.25
13682,452,2,7,8,1,71,176248.88,50324.16,45864.8,80059.92,45.42,37511.08,8019.21,4793.87
13683,399,6,5,8,3,73,336533.32,121907.7,41210.51,173415.11,51.53,90704.66,19790.22,11412.82
13684,1015,1,6,9,5,14,125350.17,44438.24,13089.91,67822.02,54.11,29676.99,8731.89,6029.36
13685,1281,8,6,6,1,72,73720.84,39764.85,21012.63,12943.36,17.56,29090.8,7925.66,2748.38
13686,458,8,8,7,3,77,203243.97,163825.11,58880.54,-19461.68,-9.58,96861.8,20173.96,46789.34
13687,1014,7,5,2,3,69,4886562.3,1956849.95,100407.04,2829305.31,57.9,1334261.08,342327.41,280261.46
13688,526,3,1,9,2,98,345288.43,139460.31,45014.7,160813.42,46.57,108260.89,30482.07,717.36
13689,636,9,3,7,5,18,3175294.81,1879468.26,239840.42,1055986.13,33.26,1159482.38,312918.26,407067.62
13690,1067,7,8,5,3,22,709077.49,510935.75,142867.02,55274.72,7.8,374363.15,63800.89,72771.71
13691,151,3,1,3,3,24,114234.79,91527.29,8272.06,14435.44,12.64,60665.21,13452.91,17409.17
13692,1101,5,1,3,5,100,620968.15,295717.84,38561.68,286688.63,46.17,165352.2,38992.45,91373.19
13693,1430,8,1,5,2,35,278069.44,169632.29,77992.86,30444.29,10.95,123067.29,20164.63,26400.37
13694,536,3,3,6,5,46,275335.65,232686.24,34297.13,8352.28,3.03,136998.89,36447.31,59240.04
13695,175,6,4,2,5,17,45884.09,14212.43,11958.04,19713.62,42.96,9881.03,2574.45,1756.95
13696,1249,8,3,4,2,3,725314.98,468295.22,214839.76,42180.0,5.82,266789.08,51939.9,149566.24
13697,560,1,7,9,2,79,1038920.92,410285.39,171405.19,457230.34,44.01,315008.71,78189.53,17087.15
13698,264,10,5,6,4,92,1295648.35,648825.87,315012.52,331809.96,25.61,400388.17,161527.58,86910.12
13699,1248,1,7,6,2,25,398795.45,87252.22,115904.98,195638.25,49.06,52533.42,21343.53,13375.28
13700,774,2,6,2,5,54,25306.43,16261.99,1994.04,7050.4,27.86,9427.1,3648.8,3186.09
13701,127,8,6,7,5,26,463647.61,278397.7,62021.28,123228.63,26.58,213692.65,38962.08,25742.97
13702,561,2,5,2,2,53,630660.37,275837.68,137307.91,217514.78,34.49,196875.8,28510.9,50450.99
13703,1187,3,3,4,2,33,1130900.29,358963.0,105252.56,666684.73,58.95,258662.28,80777.89,19522.83
13704,560,2,7,4,4,13,1238538.99,295831.07,312557.58,630150.34,50.88,196687.15,32055.67,67088.25
13705,508,3,3,3,5,70,699905.68,456820.55,28866.96,214218.17,30.61,301130.35,59772.32,95917.88
13706,851,4,6,5,3,39,86669.64,63696.37,18324.02,4649.25,5.36,36644.83,11571.59,15479.95
13707,288,6,7,1,1,65,938304.56,380898.38,255000.93,302405.25,32.23,258539.9,48281.42,74077.06
13708,182,3,4,3,3,72,97312.29,56808.4,9341.24,31162.65,32.02,34470.81,12785.77,9551.82
13709,46,3,4,6,2,86,31510.22,24484.79,8183.82,-1158.39,-3.68,18969.43,5302.77,212.59
13710,899,3,5,2,5,79,317792.04,199821.44,24161.58,93809.02,29.52,146511.8,42634.99,10674.65
13711,1118,2,8,4,3,83,945545.93,343684.01,64016.4,537845.52,56.88,221672.12,76441.9,45569.99
13712,864,5,2,9,3,7,81265.71,45591.02,17057.58,18617.11,22.91,26662.02,6061.57,12867.44
13713,422,6,5,6,3,94,1634303.31,1272906.28,434223.16,-72826.13,-4.46,930018.79,266462.38,76425.11
13714,624,7,6,6,5,25,107472.62,89272.39,12240.9,5959.33,5.54,51605.9,13684.76,23981.72
13715,521,6,4,6,4,25,33214.69,11468.66,6187.63,15558.4,46.84,6807.19,2294.04,2367.44
13716,1126,1,7,7,4,96,86586.86,28828.83,4172.6,53585.43,61.89,17258.37,3410.54,8159.91
13717,562,9,6,9,1,26,55164.29,20847.21,13521.49,20795.59,37.7,14136.18,4291.15,2419.89
13718,1083,5,1,8,5,16,175586.46,118405.65,6687.45,50493.36,28.76,86557.26,29106.02,2742.37
13719,1077,10,6,8,2,51,112925.23,39179.2,8687.14,65058.89,57.61,24380.92,4174.15,10624.13
13720,218,2,1,2,1,27,151496.21,111416.5,31783.59,8296.12,5.48,63448.81,12709.76,35257.93
13721,181,3,6,7,4,77,239378.33,191270.69,29538.42,18569.22,7.76,125634.98,22674.28,42961.43
13722,475,10,5,2,4,90,570392.02,308667.48,20479.85,241244.69,42.29,222878.09,50801.91,34987.48
13723,1322,2,3,8,2,21,48309.43,21270.31,11796.5,15242.62,31.55,12783.09,3054.78,5432.44
13724,1203,4,4,3,4,67,403057.18,338791.09,71179.89,-6913.8,-1.72,203472.05,74885.71,60433.33
13725,33,2,4,9,3,98,85407.63,44751.72,12801.87,27854.04,32.61,34363.15,7655.59,2732.97
13726,1071,7,6,8,3,4,1193260.95,433086.63,76755.98,-683418.34,-57.27,333240.83,74785.66,25060.14
13727,707,3,4,5,1,12,268646.81,227459.17,34101.78,7085.86,2.64,176919.36,47210.45,3329.36
13728,423,5,1,2,4,15,304750.81,209608.95,56505.61,38636.25,12.68,154222.24,32341.69,23045.03
13729,400,6,8,9,4,20,50696.32,34098.63,11407.45,5190.24,10.24,20230.12,5216.45,8652.07
13730,743,4,8,3,2,67,117188.25,98855.58,34953.39,-16620.72,-14.18,59190.35,21109.52,18555.72
13731,854,10,5,2,2,27,679108.18,222089.86,169834.63,-287183.69,-42.29,139528.36,48194.89,34366.61
13732,395,10,8,4,1,30,228363.07,91824.76,43708.28,92830.03,40.65,57222.48,9380.8,25221.48
13733,630,9,1,8,1,69,35097.88,24793.98,4105.78,6198.12,17.66,19091.4,3014.17,2688.41
13734,897,10,5,1,3,78,389274.96,318160.08,94906.57,-23791.69,-6.11,232729.97,41985.91,43444.2
13735,289,6,4,3,5,80,84513.25,42459.51,12704.26,29349.48,34.73,30423.17,6485.27,5551.07
13736,1388,3,5,5,5,69,1715388.84,1011782.26,711780.99,-8174.41,-0.48,599755.73,145410.53,266616.0
13737,841,9,7,3,1,32,508028.8,204968.69,128066.94,174993.17,34.45,155610.36,41050.72,8307.61
13738,1432,9,8,8,5,54,80912.42,26345.36,20995.66,33571.4,41.49,19506.37,5907.16,931.82
13739,1108,3,7,4,3,10,428001.89,156132.05,48873.95,222995.89,52.1,91749.07,20111.85,44271.14
13740,816,7,5,3,2,69,269536.24,98622.07,41325.95,129588.22,48.08,74002.96,18190.55,6428.56
13741,345,1,7,9,4,64,508507.2,172070.64,24890.13,311546.43,61.27,105413.39,26700.62,39956.63
13742,974,5,3,2,3,98,685529.15,211928.52,22449.13,451151.5,65.81,120502.57,37271.17,54154.79
13743,113,9,5,5,3,99,97373.28,27219.4,23307.04,46846.84,48.11,19082.68,5256.44,2880.28
13744,756,7,7,8,4,50,313459.81,64360.28,83919.68,165179.85,52.7,45076.34,15062.88,4221.07
13745,1283,5,1,2,2,59,172753.64,77352.71,39644.8,55756.13,32.27,44232.94,9966.42,23153.35
13746,486,9,3,7,3,8,36829.05,10166.1,9905.37,16757.58,45.5,6336.9,1149.29,2679.92
13747,1423,2,2,9,5,19,75643.93,50583.09,22402.54,2658.3,3.51,39371.21,9817.26,1394.62
13748,520,3,6,5,4,57,376649.92,131437.33,109707.28,135505.31,35.98,92799.77,20914.26,17723.3
13749,1171,10,7,3,3,23,120800.6,42892.02,23741.56,54167.02,44.84,30792.92,5337.29,6761.81
13750,931,2,4,9,1,44,265046.22,93887.29,29322.72,141836.21,53.51,56235.76,11037.68,26613.85
13751,1407,8,8,6,4,44,147027.32,89039.2,6217.86,51770.26,35.21,50584.94,16368.65,22085.61
13752,665,2,7,6,1,54,274837.09,59304.29,80660.56,134872.24,49.07,36394.29,8603.31,14306.69
13753,1341,6,8,9,4,81,7103.16,3071.37,2107.15,1924.64,27.1,1865.08,766.66,439.63
13754,797,8,8,8,2,6,73035.63,36431.68,9544.47,27059.48,37.05,22002.74,5861.32,8567.63
13755,474,3,2,6,4,10,75908.58,54980.05,1884.93,19043.6,25.09,32676.49,7248.73,15054.83
13756,1093,6,4,9,5,83,205861.87,139973.47,29833.6,36054.8,17.51,95489.03,27200.67,17283.76
13757,399,2,2,7,5,43,285724.34,249601.69,61180.62,-25057.97,-8.77,156116.82,34105.13,59379.73
13758,319,8,7,2,3,67,992826.53,324971.13,50111.63,617743.77,62.22,240049.46,56581.67,28340.0
13759,952,4,5,2,2,19,1821382.22,574140.86,405383.11,841858.25,46.22,340068.17,98974.09,135098.6
13760,910,7,8,6,4,20,68851.48,46195.36,4934.83,17721.29,25.74,30344.08,7762.37,8088.91
13761,1025,2,4,6,4,85,10502.41,9086.68,2344.76,-929.03,-8.85,5026.22,1993.73,2066.73
13762,307,1,5,8,4,75,650496.67,198539.19,114812.32,337145.16,51.83,131192.1,26304.84,41042.24
13763,661,10,2,5,2,86,26859.81,17605.59,5221.31,4032.91,15.01,9909.18,4148.69,3547.72
13764,1369,1,5,3,4,97,176883.29,131729.15,41113.77,4040.37,2.28,102073.81,28809.31,846.03
13765,1392,5,8,1,3,45,214565.48,63955.29,57763.73,92846.46,43.27,46804.8,9591.27,7559.22
13766,1380,1,1,7,3,26,4582671.89,3040726.56,1170855.76,371089.57,8.1,2015167.45,386447.08,639112.02
13767,314,10,6,6,2,3,13238.8,6762.09,2395.33,4081.38,30.83,3853.82,959.75,1948.53
13768,896,3,8,3,3,19,743040.27,537045.55,50431.79,155562.93,20.94,368554.2,80500.68,87990.68
13769,433,9,8,6,3,29,69932.41,39360.89,7076.18,23495.34,33.6,28517.58,7224.3,3619.01
13770,1130,8,8,3,5,25,993390.6,855649.87,115918.28,21822.45,2.2,508140.48,91516.22,255993.16
13771,1028,7,8,5,1,57,89322.91,28890.12,19912.61,40520.18,45.36,19665.16,6851.4,2373.56
13772,1140,3,8,7,4,91,389839.2,200796.84,88471.21,100571.15,25.8,148041.19,23051.72,29703.93
13773,984,4,4,8,3,81,10242.88,8517.36,592.01,1133.51,11.07,6189.54,1208.54,1119.28
13774,247,4,5,8,2,5,55291.4,19080.95,4744.12,31466.33,56.91,14018.55,2220.89,2841.51
13775,410,2,1,4,3,1,332024.93,141337.44,51227.27,139460.22,42.0,106320.3,19575.37,15441.78
13776,1224,4,3,3,2,94,1408809.94,687392.01,79829.18,641588.75,45.54,526313.3,155110.74,5967.97
13777,793,4,8,9,2,13,589387.95,255655.2,67027.47,266705.28,45.25,164455.29,49156.45,42043.46
13778,214,1,7,2,2,3,872766.28,186143.39,224196.87,462426.02,52.98,126729.56,24961.55,34452.28
13779,850,7,6,3,5,77,134791.53,56046.16,9131.57,69613.8,51.65,41017.48,12933.42,2095.26
13780,919,6,7,9,1,38,492737.41,139162.18,59709.06,293866.17,59.64,98852.76,30630.54,9678.87
13781,625,7,5,7,3,38,304151.29,213220.11,56983.17,33948.01,11.16,166091.99,45425.99,1702.13
13782,842,2,7,2,1,1,1930505.4,480694.61,369738.64,1080072.15,55.95,265894.23,109187.33,105613.05
13783,701,7,2,5,3,62,101266.54,86868.05,8136.92,6261.57,6.18,54872.87,16760.97,15234.22
13784,403,10,8,2,4,93,71854.47,61577.03,20451.31,-10173.87,-14.16,37847.49,10789.26,12940.29
13785,1110,7,6,6,2,79,413264.87,274039.22,101873.12,37352.53,9.04,167255.08,42774.85,64009.29
13786,937,2,4,9,2,61,1873179.36,763139.96,350608.37,759431.03,40.54,458785.89,101928.49,202425.58
13787,965,9,8,2,4,26,256924.79,69575.93,45156.47,142192.39,55.34,49614.49,12774.96,7186.48
13788,657,6,3,5,5,99,412773.19,173986.89,118666.13,120120.17,29.1,99084.61,40612.69,34289.59
13789,823,4,5,5,4,85,1719864.4,1406259.41,105801.11,207803.88,12.08,1013308.39,265919.81,127031.21
13790,1071,9,2,3,1,97,1831807.61,1568750.62,275606.6,-12549.61,-0.69,1113009.65,373270.14,82470.83
13791,772,3,7,4,2,49,1243116.23,371530.02,214921.41,656664.8,52.82,225773.2,57043.83,88712.99
13792,1282,1,7,1,5,28,175557.17,71172.08,7078.25,97306.84,55.43,43283.43,14538.37,13350.28
13793,204,5,1,6,3,93,147243.78,56077.33,32529.07,58637.38,39.82,38953.44,11064.05,6059.84
13794,24,5,8,1,1,3,74213.6,43923.28,20013.27,10277.05,13.85,31857.53,8809.48,3256.28
13795,1041,9,3,8,3,30,40107.69,29758.74,8937.95,1411.0,3.52,22366.42,5855.22,1537.1
13796,1041,5,6,9,2,97,120828.16,88286.33,11885.01,20656.82,17.1,65860.9,11763.99,10661.43
13797,248,8,2,1,3,56,517027.18,415064.77,143351.14,-41388.73,-8.01,320398.08,50446.41,44220.29
13798,1160,6,2,3,2,89,247564.25,208973.73,52029.87,-13439.35,-5.43,142879.21,51573.51,14521.01
13799,754,6,8,1,2,36,1415873.7,567304.6,64623.5,783945.6,55.37,430578.96,60584.88,76140.76
13800,189,3,7,1,1,60,3358050.3,1066081.72,726243.11,1565725.47,46.63,784591.43,181404.97,100085.32
13801,546,9,5,1,1,91,1594037.99,535417.97,182141.53,876478.49,54.98,404654.74,87681.14,43082.09
13802,1385,10,8,8,3,26,231289.23,196261.72,39293.02,-4265.51,-1.84,108468.77,30224.86,57568.08
13803,769,9,4,4,1,24,49249.62,30606.44,12541.32,6101.86,12.39,23633.0,6650.71,322.74
13804,626,10,1,1,4,4,1062587.16,450205.85,197461.63,414919.68,39.05,296646.01,95354.74,58205.1
13805,132,10,7,7,5,78,526020.82,130163.22,52472.0,343385.6,65.28,95485.41,30690.37,3987.44
13806,1164,5,4,2,2,92,59325.57,15802.69,11118.09,32404.79,54.62,9153.82,2517.73,4131.14
13807,327,5,4,3,3,51,186216.42,83316.36,45969.65,56930.41,30.57,53411.32,15382.44,14522.59
13808,1184,9,2,5,1,29,129627.78,89096.91,34937.31,5593.56,4.32,54566.15,20834.96,13695.8
13809,1457,4,7,9,4,91,392063.84,96290.25,78529.94,217243.65,55.41,59418.93,23983.71,12887.61
13810,287,4,7,6,5,20,314819.71,130220.95,56537.03,128061.73,40.68,75313.13,31955.46,22952.36
13811,105,9,4,2,2,94,46687.04,23930.76,9226.43,13529.85,28.98,17596.9,4969.86,1364.0
13812,176,6,8,9,5,48,230081.92,127535.02,21954.09,80592.81,35.03,70415.37,15493.48,41626.17
13813,242,2,4,6,4,39,33362.43,18730.66,5551.15,9080.62,27.22,11648.15,1938.21,5144.3
13814,1369,2,2,5,1,80,68916.69,51510.89,15997.51,1408.29,2.04,30397.32,11527.25,9586.32
13815,116,5,7,1,4,25,706528.04,266733.2,184026.23,255768.61,36.2,182840.0,60319.39,23573.81
13816,1175,7,7,9,5,38,349209.52,95772.71,62287.87,191148.94,54.74,58275.59,20299.42,17197.7
13817,1400,4,1,2,2,16,215005.3,103695.06,25956.63,85353.61,39.7,63209.36,14723.51,25762.19
13818,1099,5,5,7,4,61,11778.35,8141.17,932.93,2704.25,22.96,5392.04,1595.45,1153.68
13819,964,3,6,5,5,33,583668.34,380616.03,136001.01,67051.3,11.49,266476.32,56116.99,58022.73
13820,516,5,5,9,1,78,21623.23,15456.67,2745.03,3421.53,15.82,8932.41,2590.5,3933.76
13821,463,3,7,2,5,2,1914259.36,401038.69,344094.34,1169126.33,61.07,236760.26,63109.56,101168.87
13822,374,9,8,6,2,74,377640.88,195279.66,19888.36,162472.86,43.02,118505.5,46290.26,30483.9
13823,1375,1,5,9,5,19,1754063.72,902448.34,136114.04,715501.34,40.79,698460.8,121942.07,82045.47
13824,746,6,4,8,5,94,53785.85,39268.34,4401.37,10116.14,18.81,25184.56,7329.11,6754.68
13825,403,6,8,6,3,53,112828.08,44301.94,28187.01,40339.13,35.75,30469.44,6829.02,7003.47
13826,1239,3,7,4,3,45,2645405.39,556397.45,476420.47,1612587.47,60.96,336929.17,110979.41,108488.87
13827,1088,6,4,2,2,72,68048.81,39968.16,19376.9,8703.75,12.79,26491.12,7381.5,6095.54
13828,1382,4,4,9,4,2,454039.06,383811.46,64380.07,5847.53,1.29,217639.29,91576.13,74596.04
13829,808,7,1,4,4,88,1088879.79,442762.28,294946.54,351170.97,32.25,247057.23,51024.73,144680.32
13830,1304,3,1,8,4,55,109006.59,81627.63,24642.79,2736.17,2.51,53695.37,10864.32,17067.94
13831,1215,2,5,9,3,69,317497.48,90324.4,9046.36,218126.72,68.7,57960.41,19415.43,12948.56
13832,790,8,8,6,3,67,87834.07,60075.81,17542.83,10215.43,11.63,34933.03,9330.86,15811.92
13833,1405,7,7,1,4,21,984450.91,330353.77,250912.59,403184.55,40.96,233939.47,41250.47,55163.83
13834,30,10,1,6,2,53,149032.31,89405.05,25615.04,34012.22,22.82,69590.01,15690.42,4124.61
13835,1351,4,2,5,4,41,423477.72,365542.68,42800.21,15134.83,3.57,234312.41,72312.13,58918.14
13836,461,10,2,8,2,34,197256.03,171799.42,25357.16,99.45,0.05,119168.41,18335.12,34295.89
13837,1126,3,5,2,1,40,2361369.76,1210475.52,594759.08,556135.16,23.55,933863.06,173997.73,102614.73
13838,151,3,2,2,2,88,392345.9,338757.26,61923.45,-8334.81,-2.12,251104.85,75005.39,12647.02
13839,1456,10,2,9,3,96,208095.84,143811.96,59155.12,5128.76,2.46,94429.38,25603.8,23778.78
13840,1251,3,1,6,5,40,37420.32,11266.38,9162.04,16991.9,45.41,8107.54,1186.43,1972.41
13841,376,10,4,3,1,42,584424.72,163326.7,31775.25,389322.77,66.62,94643.1,23240.19,45443.42
13842,1290,10,5,1,5,63,860234.29,310313.06,198969.91,350951.32,40.8,207222.06,60781.36,42309.64
13843,180,5,7,1,5,72,379106.41,67274.99,109130.49,202700.93,53.47,41319.21,8739.28,17216.49
13844,286,1,5,8,3,13,551848.08,279408.34,95141.35,-177298.39,-32.13,164031.6,62617.84,52758.9
13845,842,9,3,2,1,97,506065.06,263285.54,56787.45,-185992.07,-36.75,170620.77,53048.45,39616.31
13846,611,10,1,7,1,52,359078.41,310184.03,64741.53,-15847.15,-4.41,179948.1,52950.54,77285.39
13847,528,6,1,7,5,13,55943.33,45573.77,9524.17,845.39,1.51,32392.31,10816.64,2364.82
13848,1435,8,4,8,5,41,61318.89,20070.47,10353.17,30895.25,50.38,13144.86,3186.59,3739.02
13849,603,8,8,2,4,89,441553.49,298772.7,112532.97,30247.82,6.85,200824.03,40412.3,57536.37
13850,357,8,5,9,2,60,902049.52,465722.97,51678.82,384647.73,42.64,271826.88,92776.88,101119.21
13851,722,5,6,7,1,83,208534.96,100198.18,50027.71,58309.07,27.96,58330.12,18636.29,23231.77
13852,553,2,7,4,3,68,1183404.89,303021.53,30986.86,849396.5,71.78,207322.95,45540.25,50158.33
13853,208,4,6,1,3,71,303674.78,261322.67,11747.78,30604.33,10.08,202930.71,39603.37,18788.6
13854,144,1,7,5,2,26,1101435.5,387295.46,138120.32,576019.72,52.3,221586.31,61863.3,103845.85
13855,1192,3,2,1,4,38,828581.06,477223.65,248139.3,103218.11,12.46,293835.3,68563.1,114825.25
13856,1064,8,4,3,2,45,296440.25,104903.74,72950.32,118586.19,40.0,78675.25,21666.42,4562.07
13857,1214,10,5,5,2,34,222420.87,195460.67,9318.06,17642.14,7.93,110752.43,38643.31,46064.93
13858,754,3,2,2,5,25,33990.15,26315.46,2491.41,5183.28,15.25,19774.85,4371.44,2169.17
13859,499,4,2,1,5,24,2625787.97,2198394.11,642968.01,-215574.15,-8.21,1474211.82,351035.62,373146.67
13860,976,3,3,7,1,56,608591.45,432060.06,159631.73,16899.66,2.78,278204.06,66864.62,86991.38
13861,856,8,7,7,1,34,4566632.42,1214941.85,171793.25,3179897.32,69.63,754754.11,173153.81,287033.93
13862,1416,5,4,6,1,73,184517.14,144594.1,10778.63,29144.41,15.79,89407.87,16318.09,38868.13
13863,960,7,1,5,4,26,66516.47,49066.49,17731.09,-281.11,-0.42,30437.64,6880.63,11748.22
13864,1306,10,3,2,4,24,46140.04,26498.74,13342.64,6298.66,13.65,19966.93,3926.59,2605.23
